0, 131, 131, 131, 131, 131, 0, 499, 0, 309, 309, 309, 0, 364, 364, 364, 364, 364, 0, 596, 0, 605, 0, 304, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 571, 0, 519, 519, 519, 0, 557, 557, 0, 527, 527, 0, 474, 0, 541, 0, 560, 560, 560, 0, 536, 0, 579, 579, 0, 500, 0, 608, 0, 537, 537, 537, 537, 0, 565, 565, 0, 588, 0, 597, 0, 613, 0, 575, 575, 575, 0, 520, 520, 0, 161, 161, 0, 459, 459, 459, 459, 0, 589, 0, 136, 136, 136, 0, 580, 0, 253, 253, 253, 0, 257, 257, 0, 621, 621, 0, 612, 0, 566, 0, 329, 329, 0, 486, 486, 0, 329, 329, 329, 0, 581, 0, 614, 0, 466, 466, 0, 590, 590, 590, 0, 601, 601, 601, 0, 2, 2, 0, 397, 397, 0, 582, 582, 0, 489, 489, 0, 144, 0, 475, 475, 475, 0, 511, 511, 511, 0, 442, 442, 0, 521, 521, 0, 490, 0, 394, 394, 0, 513, 513, 513, 0, 187, 187, 0, 300, 300, 0, 431, 431, 0, 310, 310, 0, 432, 432, 432, 0, 407, 407, 407, 407, 0, 528, 528, 0, 316, 316, 0, 476, 476, 0, 359, 0, 437, 437
330, 0, 131, 131, 131, 131, 131, 0, 309, 309, 309, 309, 309, 0, 364, 364, 364, 364, 364, 0, 0, 0, 304, 304, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 571, 0, 519, 519, 519, 0, 557, 557, 557, 0, 527, 0, 474, 474, 0, 560, 560, 560, 560, 560, 0, 579, 579, 579, 579, 0, 608, 608, 608, 0, 537, 537, 537, 0, 565, 565, 565, 0, 0, 597, 597, 0, 575, 575, 575, 575, 575, 0, 0, 0, 161, 161, 0, 459, 459, 459, 459, 459, 0, 136, 136, 136, 136, 136, 0, 253, 253, 253, 253, 0, 257, 257, 257, 0, 0, 612, 612, 612, 0, 329, 329, 329, 329, 0, 0, 0, 329, 329, 329, 0, 581, 0, 614, 0, 466, 0, 590, 590, 590, 590, 0, 601, 601, 0, 2, 2, 2, 0, 397, 397, 397, 0, 0, 489, 489, 489, 489, 0, 489, 0, 475, 475, 0, 511, 511, 0, 512, 0, 442, 0, 521, 521, 521, 0, 394, 394, 394, 394, 0, 513, 513, 0, 187, 0, 428, 0, 0, 0, 431, 431, 0, 310, 310, 0, 432, 432, 432, 432, 0, 407, 407, 407, 407, 0, 528, 528, 0, 0, 476, 476, 476, 476, 0, 437, 437, 437
330, 0, 131, 131, 131, 131, 131, 0, 309, 309, 309, 309, 309, 0, 364, 364, 364, 364, 364, 364, 0, 304, 304, 304, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 0, 519, 519, 519, 0, 557, 557, 0, 527, 527, 527, 0, 0, 560, 560, 560, 560, 560, 560, 560, 0, 579, 579, 579, 579, 0, 608, 0, 565, 0, 0, 0, 565, 565, 565, 565, 565, 0, 597, 597, 597, 0, 575, 575, 575, 575, 575, 575, 575, 0, 0, 459, 459, 459, 459, 459, 459, 0, 136, 136, 136, 136, 136, 0, 253, 253, 253, 253, 0, 257, 257, 257, 257, 0, 612, 612, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 329, 0, 584, 0, 590, 590, 590, 590, 590, 0, 0, 0, 2, 2, 2, 0, 397, 397, 397, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 0, 0, 511, 511, 0, 512, 512, 512, 0, 521, 521, 521, 521, 0, 394, 394, 394, 0, 513, 513, 513, 513, 0, 428, 428, 428, 428, 0, 431, 431, 431, 0, 0, 432, 432, 432, 432, 432, 0, 407, 407, 407, 407, 0, 0, 0, 476, 476, 476, 476, 476, 476, 0, 437, 437, 437
330, 330, 0, 131, 131, 131, 131, 131, 0, 309, 309, 309, 309, 0, 364, 364, 364, 364, 364, 364, 364, 0, 304, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 519, 519, 519, 0, 0, 527, 527, 527, 527, 0, 560, 560, 560, 560, 560, 560, 560, 560, 0, 579, 579, 579, 579, 579, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 597, 597, 0, 575, 575, 575, 575, 575, 575, 575, 0, 0, 459, 459, 459, 459, 459, 459, 0, 136, 136, 136, 136, 136, 0, 253, 253, 253, 0, 257, 257, 0, 0, 0, 602, 0, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 584, 584, 0, 590, 590, 590, 0, 584, 584, 0, 2, 2, 0, 397, 397, 397, 397, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 0, 512, 512, 512, 512, 512, 0, 521, 521, 521, 0, 394, 394, 394, 0, 513, 513, 513, 513, 0, 428, 428, 428, 0, 431, 431, 431, 431, 0, 432, 432, 432, 432, 432, 432, 0, 407, 407, 407, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 437, 437, 0
330, 330, 330, 0, 131, 131, 131, 131, 131, 0, 309, 309, 309, 309, 0, 364, 364, 364, 364, 364, 364, 364, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 0, 0, 538, 0, 527, 527, 527, 527, 0, 560, 560, 560, 560, 560, 560, 0, 0, 579, 579, 0, 579, 579, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 597, 0, 575, 575, 575, 575, 575, 575, 0, 591, 0, 459, 459, 459, 459, 459, 459, 459, 0, 136, 136, 136, 136, 0, 253, 253, 0, 257, 257, 0, 602, 602, 602, 602, 602, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 584, 584, 584, 0, 590, 0, 584, 584, 584, 584, 0, 0, 397, 397, 397, 397, 397, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 512, 512, 512, 512, 512, 0, 521, 521, 0, 394, 394, 394, 394, 394, 0, 513, 513, 513, 513, 0, 428, 0, 431, 431, 431, 431, 431, 0, 432, 432, 432, 432, 432, 432, 0, 407, 407, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 437, 0, 341
330, 330, 330, 330, 0, 131, 131, 131, 0, 309, 309, 309, 309, 309, 309, 0, 364, 364, 364, 364, 364, 364, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 538, 538, 0, 527, 527, 527, 0, 560, 560, 560, 560, 560, 0, 549, 549, 0, 0, 549, 0, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 575, 575, 575, 575, 575, 575, 0, 591, 591, 0, 459, 459, 459, 459, 459, 459, 459, 459, 0, 0, 136, 136, 0, 253, 253, 0, 257, 0, 602, 602, 602, 602, 602, 602, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 0, 584, 584, 584, 584, 584, 0, 584, 584, 584, 584, 584, 584, 0, 397, 397, 397, 397, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 512, 512, 512, 512, 512, 0, 0, 394, 394, 394, 394, 394, 394, 0, 513, 513, 0, 0, 501, 0, 431, 431, 431, 431, 431, 431, 0, 432, 432, 432, 432, 432, 0, 407, 407, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 0, 0
330, 330, 330, 330, 330, 0, 131, 131, 0, 309, 309, 309, 309, 309, 309, 309, 0, 364, 364, 364, 364, 364, 364, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 538, 538, 538, 538, 0, 527, 527, 527, 0, 560, 560, 560, 0, 549, 549, 549, 549, 549, 549, 549, 549, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 575, 575, 575, 575, 0, 591, 591, 591, 591, 0, 459, 459, 459, 459, 459, 459, 459, 459, 459, 0, 136, 0, 253, 253, 253, 0, 602, 602, 602, 602, 602, 602, 602, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 584, 584, 584, 584, 584, 584, 584, 584, 584, 584, 584, 584, 584, 0, 592, 0, 397, 397, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 512, 512, 512, 0, 394, 394, 394, 394, 394, 394, 0, 0, 513, 513, 0, 501, 501, 501, 0, 431, 431, 431, 431, 431, 0, 432, 432, 432, 432, 432, 432, 0, 0, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 390
330, 330, 330, 330, 330, 330, 0, 131, 0, 309, 309, 309, 309, 309, 309, 309, 309, 0, 364, 364, 0, 0, 364, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 538, 538, 538, 538, 538, 538, 0, 527, 527, 527, 0, 560, 0, 549, 549, 549, 549, 549, 549, 549, 549, 549, 0, 565, 0, 0, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 575, 575, 0, 0, 591, 591, 591, 591, 591, 0, 459, 459, 459, 459, 459, 459, 459, 459, 459, 459, 0, 617, 0, 253, 0, 617, 0, 602, 602, 602, 602, 602, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 0, 0, 0, 584, 584, 584, 584, 584, 584, 584, 584, 584, 0, 592, 592, 592, 0, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 0, 0, 394, 394, 394, 394, 394, 394, 0, 501, 501, 0, 0, 501, 501, 501, 501, 501, 0, 0, 0, 431, 431, 0, 432, 432, 432, 432, 432, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 0
330, 330, 330, 330, 330, 330, 330, 0, 503, 0, 0, 0, 0, 309, 309, 309, 309, 309, 0, 0, 309, 309, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 538, 538, 538, 538, 538, 538, 0, 527, 527, 527, 527, 0, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 0, 451, 451, 451, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 0, 591, 591, 591, 591, 591, 591, 591, 0, 459, 459, 459, 459, 459, 459, 459, 459, 459, 0, 617, 617, 617, 0, 617, 617, 0, 602, 602, 602, 602, 0, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 598, 598, 598, 598, 0, 584, 584, 584, 584, 584, 584, 584, 0, 592, 592, 592, 592, 592, 0, 397, 397, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 394, 394, 394, 394, 394, 0, 501, 501, 501, 501, 501, 501, 501, 501, 501, 0, 395, 395, 395, 0, 431, 431, 0, 432, 432, 432, 432, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 365, 365
0, 330, 330, 330, 330, 330, 0, 503, 503, 0, 502, 502, 502, 0, 309, 309, 309, 309, 309, 309, 309, 309, 309, 0, 345, 345, 0, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 345, 0, 538, 538, 538, 538, 538, 0, 558, 0, 0, 527, 527, 0, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 549, 0, 451, 451, 451, 451, 0, 565, 565, 565, 565, 565, 565, 565, 565, 565, 0, 603, 603, 0, 0, 591, 591, 591, 591, 0, 459, 459, 459, 459, 459, 459, 459, 459, 459, 0, 617, 617, 617, 617, 617, 617, 0, 619, 0, 0, 0, 0, 619, 619, 0, 329, 329, 329, 329, 329, 329, 329, 329, 329, 329, 0, 598, 598, 598, 598, 598, 0, 584, 584, 584, 584, 584, 584, 584, 0, 592, 592, 592, 592, 592, 592, 0, 0, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 489, 0, 394, 394, 394, 0, 501, 501, 501, 501, 501, 501, 501, 501, 0, 0, 395, 395, 395, 395, 395, 0, 431, 0, 432, 432, 432, 432, 0, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 476, 0, 365, 365
